simulation_id,vertex_id,state_1(t),state_2(t),state_1(t+dt),state_2(t+dt)
0,0,-0.1,-0.1,-0.10000000000000002,-0.10000000000000002
0,1,-0.1,0.1,-0.09801986733067554,0.09801986733067554
0,2,0.1,0.1,0.10000000000000002,0.10000000000000002
0,3,0.1,-0.1,0.09801986733067554,-0.09801986733067554
0,0,-0.10000000000000002,-0.10000000000000002,-0.10000000000000003,-0.10000000000000003
0,1,-0.09801986733067554,0.09801986733067554,-0.09607894391523233,0.09607894391523233
0,2,0.10000000000000002,0.10000000000000002,0.10000000000000003,0.10000000000000003
0,3,0.09801986733067554,-0.09801986733067554,0.09607894391523233,-0.09607894391523233
0,0,-0.10000000000000003,-0.10000000000000003,-0.10000000000000005,-0.10000000000000005
0,1,-0.09607894391523233,0.09607894391523233,-0.0941764533584249,0.0941764533584249
0,2,0.10000000000000003,0.10000000000000003,0.10000000000000005,0.10000000000000005
0,3,0.09607894391523233,-0.09607894391523233,0.0941764533584249,-0.0941764533584249
0,0,-0.10000000000000005,-0.10000000000000005,-0.10000000000000006,-0.10000000000000006
0,1,-0.0941764533584249,0.0941764533584249,-0.0923116346386636,0.0923116346386636
0,2,0.10000000000000005,0.10000000000000005,0.10000000000000006,0.10000000000000006
0,3,0.0941764533584249,-0.0941764533584249,0.0923116346386636,-0.0923116346386636
0,0,-0.10000000000000006,-0.10000000000000006,-0.10000000000000007,-0.10000000000000007
0,1,-0.0923116346386636,0.0923116346386636,-0.09048374180359597,0.09048374180359597
0,2,0.10000000000000006,0.10000000000000006,0.10000000000000007,0.10000000000000007
0,3,0.0923116346386636,-0.0923116346386636,0.09048374180359597,-0.09048374180359597
0,0,-0.10000000000000007,-0.10000000000000007,-0.10000000000000009,-0.10000000000000009
0,1,-0.09048374180359597,0.09048374180359597,-0.08869204367171576,0.08869204367171576
0,2,0.10000000000000007,0.10000000000000007,0.10000000000000009,0.10000000000000009
0,3,0.09048374180359597,-0.09048374180359597,0.08869204367171576,-0.08869204367171576
0,0,-0.10000000000000009,-0.10000000000000009,-0.1000000000000001,-0.1000000000000001
0,1,-0.08869204367171576,0.08869204367171576,-0.08693582353988061,0.08693582353988061
0,2,0.10000000000000009,0.10000000000000009,0.1000000000000001,0.1000000000000001
0,3,0.08869204367171576,-0.08869204367171576,0.08693582353988061,-0.08693582353988061
0,0,-0.1000000000000001,-0.1000000000000001,-0.10000000000000012,-0.10000000000000012
0,1,-0.08693582353988061,0.08693582353988061,-0.08521437889662116,0.08521437889662116
0,2,0.1000000000000001,0.1000000000000001,0.10000000000000012,0.10000000000000012
0,3,0.08693582353988061,-0.08693582353988061,0.08521437889662116,-0.08521437889662116
0,0,-0.10000000000000012,-0.10000000000000012,-0.10000000000000013,-0.10000000000000013
0,1,-0.08521437889662116,0.08521437889662116,-0.08352702114112723,0.08352702114112723
0,2,0.10000000000000012,0.10000000000000012,0.10000000000000013,0.10000000000000013
0,3,0.08521437889662116,-0.08521437889662116,0.08352702114112723,-0.08352702114112723
0,0,-0.10000000000000013,-0.10000000000000013,-0.10000000000000014,-0.10000000000000014
0,1,-0.08352702114112723,0.08352702114112723,-0.08187307530779822,0.08187307530779822
0,2,0.10000000000000013,0.10000000000000013,0.10000000000000014,0.10000000000000014
0,3,0.08352702114112723,-0.08352702114112723,0.08187307530779822,-0.08187307530779822
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.08187307530779822,0.08187307530779822,-0.08025187979624789,0.08025187979624789
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.08187307530779822,-0.08187307530779822,0.08025187979624789,-0.08025187979624789
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.08025187979624789,0.08025187979624789,-0.07866278610665538,0.07866278610665538
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.08025187979624789,-0.08025187979624789,0.07866278610665538,-0.07866278610665538
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.07866278610665538,0.07866278610665538,-0.07710515858035667,0.07710515858035667
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.07866278610665538,-0.07866278610665538,0.07710515858035667,-0.07710515858035667
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.07710515858035667,0.07710515858035667,-0.0755783741455726,0.0755783741455726
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.07710515858035667,-0.07710515858035667,0.0755783741455726,-0.0755783741455726
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.0755783741455726,0.0755783741455726,-0.07408182206817183,0.07408182206817183
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.0755783741455726,-0.0755783741455726,0.07408182206817183,-0.07408182206817183
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.07408182206817183,0.07408182206817183,-0.07261490370736914,0.07261490370736914
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.07408182206817183,-0.07408182206817183,0.07261490370736914,-0.07261490370736914
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.07261490370736914,0.07261490370736914,-0.07117703227626102,0.07117703227626102
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.07261490370736914,-0.07261490370736914,0.07117703227626102,-0.07117703227626102
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.07117703227626102,0.07117703227626102,-0.06976763260710314,0.06976763260710314
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.07117703227626102,-0.07117703227626102,0.06976763260710314,-0.06976763260710314
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.06976763260710314,0.06976763260710314,-0.06838614092123563,0.06838614092123563
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.06976763260710314,-0.06976763260710314,0.06838614092123563,-0.06838614092123563
0,0,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014,-0.10000000000000014
0,1,-0.06838614092123563,0.06838614092123563,-0.06703200460356398,0.06703200460356398
0,2,0.10000000000000014,0.10000000000000014,0.10000000000000014,0.10000000000000014
0,3,0.06838614092123563,-0.06838614092123563,0.06703200460356398,-0.06703200460356398
1,0,-0.05,-0.05,-0.05000000000000001,-0.05000000000000001
1,1,-0.05,0.05,-0.04900993366533777,0.04900993366533777
1,2,0.05,0.05,0.05000000000000001,0.05000000000000001
1,3,0.05,-0.05,0.04900993366533777,-0.04900993366533777
1,0,-0.05000000000000001,-0.05000000000000001,-0.05000000000000002,-0.05000000000000002
1,1,-0.04900993366533777,0.04900993366533777,-0.04803947195761617,0.04803947195761617
1,2,0.05000000000000001,0.05000000000000001,0.05000000000000002,0.05000000000000002
1,3,0.04900993366533777,-0.04900993366533777,0.04803947195761617,-0.04803947195761617
1,0,-0.05000000000000002,-0.05000000000000002,-0.050000000000000024,-0.050000000000000024
1,1,-0.04803947195761617,0.04803947195761617,-0.04708822667921245,0.04708822667921245
1,2,0.05000000000000002,0.05000000000000002,0.050000000000000024,0.050000000000000024
1,3,0.04803947195761617,-0.04803947195761617,0.04708822667921245,-0.04708822667921245
1,0,-0.050000000000000024,-0.050000000000000024,-0.05000000000000003,-0.05000000000000003
1,1,-0.04708822667921245,0.04708822667921245,-0.0461558173193318,0.0461558173193318
1,2,0.050000000000000024,0.050000000000000024,0.05000000000000003,0.05000000000000003
1,3,0.04708822667921245,-0.04708822667921245,0.0461558173193318,-0.0461558173193318
1,0,-0.05000000000000003,-0.05000000000000003,-0.05000000000000004,-0.05000000000000004
1,1,-0.0461558173193318,0.0461558173193318,-0.04524187090179799,0.04524187090179799
1,2,0.05000000000000003,0.05000000000000003,0.05000000000000004,0.05000000000000004
1,3,0.0461558173193318,-0.0461558173193318,0.04524187090179799,-0.04524187090179799
1,0,-0.05000000000000004,-0.05000000000000004,-0.050000000000000044,-0.050000000000000044
1,1,-0.04524187090179799,0.04524187090179799,-0.04434602183585788,0.04434602183585788
1,2,0.05000000000000004,0.05000000000000004,0.050000000000000044,0.050000000000000044
1,3,0.04524187090179799,-0.04524187090179799,0.04434602183585788,-0.04434602183585788
1,0,-0.050000000000000044,-0.050000000000000044,-0.05000000000000005,-0.05000000000000005
1,1,-0.04434602183585788,0.04434602183585788,-0.043467911769940304,0.043467911769940304
1,2,0.050000000000000044,0.050000000000000044,0.05000000000000005,0.05000000000000005
1,3,0.04434602183585788,-0.04434602183585788,0.043467911769940304,-0.043467911769940304
1,0,-0.05000000000000005,-0.05000000000000005,-0.05000000000000006,-0.05000000000000006
1,1,-0.043467911769940304,0.043467911769940304,-0.04260718944831058,0.04260718944831058
1,2,0.05000000000000005,0.05000000000000005,0.05000000000000006,0.05000000000000006
1,3,0.043467911769940304,-0.043467911769940304,0.04260718944831058,-0.04260718944831058
1,0,-0.05000000000000006,-0.05000000000000006,-0.050000000000000065,-0.050000000000000065
1,1,-0.04260718944831058,0.04260718944831058,-0.041763510570563614,0.041763510570563614
1,2,0.05000000000000006,0.05000000000000006,0.050000000000000065,0.050000000000000065
1,3,0.04260718944831058,-0.04260718944831058,0.041763510570563614,-0.041763510570563614
1,0,-0.050000000000000065,-0.050000000000000065,-0.05000000000000007,-0.05000000000000007
1,1,-0.041763510570563614,0.041763510570563614,-0.04093653765389911,0.04093653765389911
1,2,0.050000000000000065,0.050000000000000065,0.05000000000000007,0.05000000000000007
1,3,0.041763510570563614,-0.041763510570563614,0.04093653765389911,-0.04093653765389911
1,0,-0.05000000000000007,-0.05000000000000007,-0.05000000000000007,-0.05000000000000007
1,1,-0.04093653765389911,0.04093653765389911,-0.04012593989812394,0.04012593989812394
1,2,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
