simulation_id,state_1(t),state_2(t),state_1(t+dt),state_2(t+dt)
0,-0.9397135145970891,-1.1493936703936425,-0.9471975480547793,-1.152985093827959
0,-0.9434522318442636,-1.145923237164833,-0.9508798379514578,-1.1495645859685226
0,-0.9471169175298131,-1.1425215231181542,-0.9544892136229131,-1.1462118087026676
0,-0.9507090375768749,-1.1391871675226308,-0.9580271188675392,-1.1429254208747837
0,-0.9542300288813635,-1.1359188365915658,-0.9614949688946067,-1.13970410788592
0,-0.9576812998867479,-1.1327152229490083,-0.9648941508903651,-1.1365465811679303
0,-0.9610642311474478,-1.129575045106786,-0.9682260245729356,-1.133451577668026
0,-0.9643801758810736,-1.1264970469518927,-0.971491922736217,-1.1304178593435403
0,-0.9676304605097322,-1.1234799972440257,-0.9746931517830205,-1.127444212666693
0,-0.970816385190613,-1.1205226891230737,-0.9778309922476482,-1.1245294481391641
0,-0.9739392243360674,-1.1176239396263574,-0.9809066993081246,-1.1216723998162788
0,-0.9770002271233922,-1.1147825892154275,-0.9839215032882836,-1.118871924840613
0,-0.9800006179945161,-1.1119975013122343,-0.9868766101499156,-1.1161269029848366
0,-0.9829415971457935,-1.1092675618444814,-0.9897732019751668,-1.1134362362036068
0,-0.9858243410080986,-1.1065916787999823,-0.9926124374393893,-1.1107988481943347
0,-0.9886500027174131,-1.1039687817898405,-0.9953954522746257,-1.108213683966651
0,-0.991419712576097,-1.101397821620279,-0.9981233597239175,-1.1056797094203956
0,-0.9941345785050235,-1.0988777698729506,-1.0007972509866168,-1.1031959109319627
0,-0.996795686486763,-1.096407618493555,-1.0034181956548813,-1.1007612949488395
0,-0.9994041009999902,-1.0939863793886042,-1.0059872421415246,-1.0983748875921708
0,-1.0019608654452894,-1.0916130840301732,-1.0085054180993958,-1.0960357342671947
0,-1.0044670025625297,-1.089286783068474,-1.010973730832454,-1.093742899281392
0,-1.0069235148399733,-1.0870065459521043,-1.0133931676987038,-1.0914954654701967
0,-1.0093313849152854,-1.0847714605558136,-1.0157646965051512,-1.0892925338301185
0,-1.0116915759686012,-1.0825806328156427,-1.0180892658949399,-1.0871332231591284
0,-1.0140050321078122,-1.080433186371283,-1.0203678057268202,-1.0850166697041668
0,-1.01627267874622,-1.0783282622155246,-1.022601227447106,-1.0829420268156305
0,-1.0184954229727157,-1.0762650183506388,-1.0247904244542645,-1.080908464608702
0,-1.0206741539146271,-1.0742426294515695,-1.0269362724562883,-1.078915169631384
0,-1.022809743093381,-1.0722602865357915,-1.02903962982099,-1.0769613445391077
0,-1.024903044773124,-1.0703171966397067,-1.0311013379193605,-1.0750462077757852
0,-1.0269548963024386,-1.0684125825014488,-1.0331222214621294,-1.0731689932611752
0,-1.0289661184492953,-1.066545682249967,-1.0351030888296588,-1.0713289500844425
0,-1.0309375157293699,-1.0647157491002686,-1.0370447323953076,-1.0695253422037818
0,-1.0328698767278588,-1.062922051054694,-1.0389479288423913,-1.0677574481519927
0,-1.0347639744149277,-1.0611638706101088,-1.0408134394748647,-1.066024560747882
0,-1.0366205664549062,-1.0594405044708926,-1.0426420105218552,-1.064325986813383
0,-1.0384403955093648,-1.0577512632676114,-1.044434373436162,-1.0626610468962736
0,-1.0402241895341904,-1.0560954712812598,-1.04619124518685,-1.0610290749983875
0,-1.0419726620707768,-1.054472466172966,-1.0479133285460442,-1.0594294183092055
0,-1.0436865125314518,-1.0528815987190463,-1.0496013123700503,-1.057861436944723
0,-1.045366426479252,-1.0513222325513074,-1.051255871874904,-1.0563245036914877
0,-1.0470130759021552,-1.0497937439024903,-1.0528776689064692,-1.0548180037557053
0,-1.0486271194818864,-1.0482955213567553,-1.054467352205182,-1.0533413345173146
0,-1.050209202857398,-1.0468269656051077,-1.056025557665558,-1.0518939052889313
0,-1.051759958883135,-1.0453874892056656,-1.0575529085905582,-1.0504751370795646
0,-1.0532800078821851,-1.043976516348676,-1.059050015940917,-1.0490844623630136
0,-1.0547699578944154,-1.0425934826261831,-1.0605174785795364,-1.047721324850849
0,-1.0562304049196964,-1.0412378348062572,-1.0619558835110388,-1.0463851792698904
1,-0.33624104370421887,1.467803001367287,-0.31878040671212565,1.458192620561936
1,-0.3180394134484114,1.4509074892752725,-0.30085348826310593,1.4415401659288396
1,-0.3001981996196488,1.4343465307378414,-0.2832815465828982,1.4252174519901775
1,-0.28271026549451334,1.4181135011507635,-0.2660575526605351,1.409217949442735
1,-0.2655686156661798,1.40220190708576,-0.24917461666879107,1.3935352582721643
1,-0.2487663932461582,1.3866053836930485,-0.23262598520816086,1.3781631051928909
1,-0.2322968771214482,1.3713176921553145,-0.21640503860540872,1.363095341138719
1,-0.21615347926600323,1.356332717192105,-0.2005052882656112,1.3483259388031206
1,-0.20032974210543283,1.341644464613632,-0.1849203740766331,1.3338489902282331
1,-0.18481933593388694,1.3272470589230183,-0.16964406186499703,1.3196587044415984
1,-0.1696160563820887,1.3131347409660197,-0.1546702409021317,1.3057494051396954
1,-0.15471382193550443,1.2993018656272863,-0.13999292145999828,1.2921155284173433
1,-0.1401066715016564,1.2857428995722422,-0.12560623241511956,1.278751620542066
1,-0.12578876202560627,1.2724524190336768,-0.11150441890005242,1.2656523357725256
1,-0.11175436615265548,1.2594251076421654,-0.09768184000136464,1.2528124342201543
1,-0.09799786993732763,1.246655754299452,-0.08413296650319277,1.240226779753131
1,-0.08451377059771373,1.2341392510939393,-0.07085237867548366,1.2278903379418575
1,-0.0712966743142877,1.2218705912574561,-0.05783476410602952,1.2157981740451211
1,-0.05834129407230601,1.2098448671624833,-0.0450749155754316,1.2039454510361325
1,-0.04564244754693073,1.1980572683590378,-0.03256772897414452,1.192327427667649
1,-0.03319505503023194,1.1865030796504283,-0.020308201260762885,1.180939456575415
1,-0.020994137399235342,1.1751776792071134,-0.008291428460738907,1.1697769824191513
1,-0.009034814124207573,1.1640765367179082,0.003487396295273516,1.1588355400603605
1,0.0026876986836214616,1.1531952115778001,0.015032984694229617,1.1481107527762116
1,0.014178090185676886,1.1425293511116468,0.026349955125431968,1.1375983305087918
1,0.02544095669176655,1.1320746888330482,0.037442834527948346,1.1272940681490262
