simulation_id,state_1(t),state_2(t),state_3(t),state_4(t),state_1(t+dt),state_2(t+dt),state_3(t+dt),state_4(t+dt)
1,1.4088785050645367,1.3238402447693955,1.407908148659654,1.5326348020227867,1.4053649210664738,1.314427685685184,1.4051117197590428,1.541035872679227
1,1.4053649210664738,1.314427685685184,1.4051117197590428,1.541035872679227,1.407800141005198,1.320940680580616,1.4070299007980447,1.5352080990365715
1,1.407800141005198,1.320940680580616,1.4070299007980447,1.5352080990365715,1.4059055973743715,1.315871174693096,1.4055341866206135,1.5397424687706844
1,1.4059055973743715,1.315871174693096,1.4055341866206135,1.5397424687706844,1.4059867122188638,1.31605725775451,1.4055506457892375,1.5395411004517712
1,1.4059867122188638,1.31605725775451,1.4055506457892375,1.5395411004517712,1.4064670684961198,1.3173612760454652,1.4059584518233952,1.538395780657386
1,1.4064670684961198,1.3173612760454652,1.4059584518233952,1.538395780657386,1.4089033355490679,1.3239400931847654,1.4079732147058102,1.5325788132496272
1,1.4089033355490679,1.3239400931847654,1.4079732147058102,1.5325788132496272,1.4069778204810994,1.3187736896960482,1.4064323423393623,1.5371834290103878
1,1.4069778204810994,1.3187736896960482,1.4064323423393623,1.5371834290103878,1.4075619802534691,1.3203198966449086,1.4068668235662427,1.5357821785462138
1,1.4075619802534691,1.3203198966449086,1.4068668235662427,1.5357821785462138,1.4035417304851825,1.3094847798717701,1.403574555346801,1.5453859706891717
1,1.4035417304851825,1.3094847798717701,1.403574555346801,1.5453859706891717,1.4049024609193934,1.313102260692175,1.404613317343401,1.542121898421759
1,1.4049024609193934,1.313102260692175,1.404613317343401,1.542121898421759,1.4062067512205445,1.3166508226192772,1.4057317495122348,1.539015428172552
1,1.4062067512205445,1.3166508226192772,1.4057317495122348,1.539015428172552,1.4062989414865446,1.3169104381595134,1.4058242284020184,1.5387980447911722
1,1.4062989414865446,1.3169104381595134,1.4058242284020184,1.5387980447911722,1.403918551044913,1.3104858874481777,1.403860842904781,1.5444824554960466
1,1.403918551044913,1.3104858874481777,1.403860842904781,1.5444824554960466,1.4060454804761642,1.3161948822583596,1.4055676647955822,1.5393945133934932
1,1.4060454804761642,1.3161948822583596,1.4055676647955822,1.5393945133934932,1.4069124968813451,1.318568317147464,1.4063331433131614,1.537333519262278
1,1.4069124968813451,1.318568317147464,1.4063331433131614,1.537333519262278,1.4075369996774445,1.320257640942502,1.40685427210855,1.5358428466555598
1,1.4075369996774445,1.320257640942502,1.40685427210855,1.5358428466555598,1.406247021548313,1.3167836550615506,1.4058019823533838,1.538925104321534
1,1.406247021548313,1.3167836550615506,1.4058019823533838,1.538925104321534,1.404784215157348,1.3128184906611184,1.4045690515617149,1.542414342470056
1,1.404784215157348,1.3128184906611184,1.4045690515617149,1.542414342470056,1.4073952490912485,1.3198492213272244,1.4066980302243177,1.5361746261626679
1,1.4073952490912485,1.3198492213272244,1.4066980302243177,1.5361746261626679,1.404345789932515,1.3116567034609015,1.4042404127274004,1.5434664944678669
1,1.404345789932515,1.3116567034609015,1.4042404127274004,1.5434664944678669,1.4072126648410486,1.3193464454337347,1.406532297342331,1.5366079351982513
1,1.4072126648410486,1.3193464454337347,1.406532297342331,1.5366079351982513,1.4036201123072822,1.3096982237780008,1.403641920001888,1.5451995590451995
1,1.4036201123072822,1.3096982237780008,1.403641920001888,1.5451995590451995,1.408805442511944,1.3236351222320855,1.407830916966957,1.5328012289631605
1,1.408805442511944,1.3236351222320855,1.407830916966957,1.5328012289631605,1.403179892909485,1.308532121887828,1.4033130264321978,1.5462555078013296
1,1.403179892909485,1.308532121887828,1.4033130264321978,1.5462555078013296,1.40664624756874,1.3177982411481086,1.4060358740405394,1.5379548519385997
1,1.40664624756874,1.3177982411481086,1.4060358740405394,1.5379548519385997,1.4087639757073087,1.3235758563681816,1.4078762693907003,1.5329148574098168
1,1.4087639757073087,1.3235758563681816,1.4078762693907003,1.5329148574098168,1.4041284111780623,1.3110803851399182,1.4040776150366796,1.543987219016163
1,1.4041284111780623,1.3110803851399182,1.4040776150366796,1.543987219016163,1.4072609643772678,1.3194718329209614,1.406564508819899,1.5364914131363
1,1.4072609643772678,1.3194718329209614,1.406564508819899,1.5364914131363,1.4037463727654655,1.310040564081773,1.4037484770432218,1.5448984096875147
1,1.4037463727654655,1.310040564081773,1.4037484770432218,1.5448984096875147,1.4062544555126237,1.3167525881544306,1.4057304737860665,1.5388937707451407
1,1.4062544555126237,1.3167525881544306,1.4057304737860665,1.5388937707451407,1.4041177177086843,1.3110305277364565,1.4040358346777555,1.5440088426568
1,1.4041177177086843,1.3110305277364565,1.4040358346777555,1.5440088426568,1.4045559329146198,1.3121764587095541,1.4043417145789123,1.5429521353789335
1,1.4045559329146198,1.3121764587095541,1.4043417145789123,1.5429521353789335,1.4064200951332484,1.317220127831043,1.4058979490725083,1.5385040790231397
1,1.4064200951332484,1.317220127831043,1.4058979490725083,1.5385040790231397,1.4066246716049295,1.3177934558175504,1.4060988122202236,1.5380212163791431
1,1.4066246716049295,1.3177934558175504,1.4060988122202236,1.5380212163791431,1.4082302689242994,1.3221244073194396,1.407419429804197,1.5341862981773513
1,1.4082302689242994,1.3221244073194396,1.407419429804197,1.5341862981773513,1.4038233417295596,1.3102528347351423,1.403819285302291,1.5447151524900558
1,1.4038233417295596,1.3102528347351423,1.403819285302291,1.5447151524900558,1.4081164629567753,1.321777298827507,1.4072650338919939,1.5344472581399606
1,1.4081164629567753,1.321777298827507,1.4072650338919939,1.5344472581399606,1.4039521693579449,1.3106072717058386,1.4039356805967946,1.5444094416634946
1,1.4039521693579449,1.3106072717058386,1.4039356805967946,1.5444094416634946,1.4084529288390297,1.3226855495996084,1.407542747446001,1.5336438568903346
1,1.4084529288390297,1.3226855495996084,1.407542747446001,1.5336438568903346,1.4050251870662471,1.3135069469055407,1.4048264751521307,1.5418477260910715
2,-0.6689800885677907,-0.6327556072430432,-0.5276166417128656,-1.1652515934158008,0.2272408913900848,0.19666731370001844,0.4748306371184574,-0.4024519933623033
2,0.2272408913900848,0.19666731370001844,0.4748306371184574,-0.4024519933623033,1.374431393712905,1.2731484028672329,1.4452528035877161,0.7047089359480345
2,1.374431393712905,1.2731484028672329,1.4452528035877161,0.7047089359480345,1.4161281080527233,1.3315986023859754,1.3975701133047191,1.603911594226783
2,1.4161281080527233,1.3315986023859754,1.3975701133047191,1.603911594226783,1.402309971736251,1.3088114354875744,1.4058891126885353,1.5296460580926405
2,1.402309971736251,1.3088114354875744,1.4058891126885353,1.5296460580926405,1.4048099675382382,1.3122717993889395,1.4038709465329817,1.546263981980792
2,1.4048099675382382,1.3122717993889395,1.4038709465329817,1.546263981980792,1.4056514224733048,1.3152743113714056,1.4054000904326993,1.539516661301815
2,1.4056514224733048,1.3152743113714056,1.4054000904326993,1.539516661301815,1.4049526983982288,1.3132446498218007,1.4046799339821976,1.5421844985719915
2,1.4049526983982288,1.3132446498218007,1.4046799339821976,1.5421844985719915,1.404607438002221,1.312334469334615,1.4044090775117537,1.542796668748975
2,1.404607438002221,1.312334469334615,1.4044090775117537,1.542796668748975,1.4058639824513954,1.3157161950203118,1.405435608636265,1.539839180524346
2,1.4058639824513954,1.3157161950203118,1.405435608636265,1.539839180524346,1.4062969307525672,1.3169026168068168,1.405818672528614,1.5388006306834132
2,1.4062969307525672,1.3169026168068168,1.405818672528614,1.5388006306834132,1.4073367478229748,1.3197103829758132,1.4066787109954466,1.5363198043257784
2,1.4073367478229748,1.3197103829758132,1.4066787109954466,1.5363198043257784,1.4038166820670628,1.310224260011525,1.4037972783402533,1.544728785062714
2,1.4038166820670628,1.310224260011525,1.4037972783402533,1.544728785062714,1.4064485568208032,1.3172785306785568,1.4058936897513827,1.5384308738311314
2,1.4064485568208032,1.3172785306785568,1.4058936897513827,1.5384308738311314,1.4060098368287317,1.3161384559770002,1.405598339214531,1.5394906910258344
2,1.4060098368287317,1.3161384559770002,1.405598339214531,1.5394906910258344,1.4063354834805193,1.3170026314929708,1.4058445809398863,1.53870911022661
2,1.4063354834805193,1.3170026314929708,1.4058445809398863,1.53870911022661,1.4072744009700813,1.319543456500298,1.4066292788654047,1.536468699834617
2,1.4072744009700813,1.319543456500298,1.4066292788654047,1.536468699834617,1.4052105488609725,1.313984564479366,1.4049444179776054,1.5413998729547038
2,1.4052105488609725,1.313984564479366,1.4049444179776054,1.5413998729547038,1.4048229688748815,1.3129102152872176,1.4045814756885708,1.5423183803582694
2,1.4048229688748815,1.3129102152872176,1.4045814756885708,1.5423183803582694,1.407503632752986,1.320144833648008,1.4067921141504849,1.535916637746609
2,1.407503632752986,1.320144833648008,1.4067921141504849,1.535916637746609,1.4066793122676136,1.3179544501449492,1.4061647174204686,1.5378938573985261
2,1.4066793122676136,1.3179544501449492,1.4061647174204686,1.5378938573985261,1.4080243829808694,1.3215667337853814,1.4072465304445534,1.5346775068641703
2,1.4080243829808694,1.3215667337853814,1.4072465304445534,1.5346775068641703,1.4071408542380643,1.3192030294524992,1.4065500603594125,1.5367920775912
2,1.4071408542380643,1.3192030294524992,1.4065500603594125,1.5367920775912,1.4055854985642486,1.3149905860889273,1.405244500676365,1.5405031558299107
2,1.4055854985642486,1.3149905860889273,1.405244500676365,1.5405031558299107,1.4092207497708409,1.3247836766683811,1.4082150444498032,1.5318174756463594
2,1.4092207497708409,1.3247836766683811,1.4082150444498032,1.5318174756463594,1.407188696251251,1.3193493159150973,1.4066163733086037,1.5366811904580924
2,1.407188696251251,1.3193493159150973,1.4066163733086037,1.5366811904580924,1.4042176491988376,1.3112965042752753,1.404112604006568,1.543769213825574
2,1.4042176491988376,1.3112965042752753,1.404112604006568,1.543769213825574,1.4055758682969302,1.3149308233648804,1.405185388922285,1.5405169926414564
2,1.4055758682969302,1.3149308233648804,1.405185388922285,1.5405169926414564,1.4071960675513937,1.319326859972096,1.4065567178414304,1.5366545364898456
2,1.4071960675513937,1.319326859972096,1.4065567178414304,1.5366545364898456,1.4045153095418976,1.312108539166151,1.4043715533590737,1.5430602281330104
2,1.4045153095418976,1.312108539166151,1.4043715533590737,1.5430602281330104,1.405283914862517,1.314145057183718,1.4049477839527307,1.5412149953196626
2,1.405283914862517,1.314145057183718,1.4049477839527307,1.5412149953196626,1.4049355972854012,1.313222780409891,1.4046874444076436,1.5420516559990194
2,1.4049355972854012,1.313222780409891,1.4046874444076436,1.5420516559990194,1.405487670810558,1.3147044326126451,1.4051301600672492,1.5407309772887785
2,1.405487670810558,1.3147044326126451,1.4051301600672492,1.5407309772887785,1.405712069319796,1.3153187646525677,1.4053283802805439,1.5401975235022891
2,1.405712069319796,1.3153187646525677,1.4053283802805439,1.5401975235022891,1.405953925503382,1.3159724960319767,1.4055293547596017,1.539620207000247
2,1.405953925503382,1.3159724960319767,1.4055293547596017,1.539620207000247,1.4078533054976365,1.3211008651365588,1.4070991028315143,1.5350849903267174
2,1.4078533054976365,1.3211008651365588,1.4070991028315143,1.5350849903267174,1.4080408763699481,1.3216304733420925,1.407289800974473,1.5346424876843394
2,1.4080408763699481,1.3216304733420925,1.407289800974473,1.5346424876843394,1.4055654974984784,1.314948170513807,1.4052459619407172,1.5405533860396905
2,1.4055654974984784,1.314948170513807,1.4052459619407172,1.5405533860396905,1.4041548022868895,1.3111105476197409,1.4040358771149806,1.5439150578329526
2,1.4041548022868895,1.3111105476197409,1.4040358771149806,1.5439150578329526,1.4091219089757168,1.324502376404248,1.408111744013234,1.5320491999952486
2,1.4091219089757168,1.324502376404248,1.408111744013234,1.5320491999952486,1.4039521425562798,1.310617226348973,1.4039515298552632,1.5444111934942417
2,1.4039521425562798,1.310617226348973,1.4039515298552632,1.5444111934942417,1.407333746748571,1.319663367385318,1.4066171182478147,1.5363162724664774
2,1.407333746748571,1.319663367385318,1.4066171182478147,1.5363162724664774,1.4085471631599964,1.3229974502475954,1.4077079749341244,1.533433963530484
2,1.4085471631599964,1.3229974502475954,1.4077079749341244,1.533433963530484,1.4050297961245626,1.3135087224569115,1.4048141357118449,1.541833824540111
2,1.4050297961245626,1.3135087224569115,1.4048141357118449,1.541833824540111,1.4073508518921194,1.31972694288052,1.4066574701666406,1.5362803440014121
2,1.4073508518921194,1.31972694288052,1.4066574701666406,1.5362803440014121,1.4066006112293699,1.3177413064035464,1.4060986710668697,1.5380816206502668
2,1.4066006112293699,1.3177413064035464,1.4060986710668697,1.5380816206502668,1.405573170182645,1.3149512760589481,1.405225075563482,1.5405311259034038
2,1.405573170182645,1.3149512760589481,1.405225075563482,1.5405311259034038,1.40767581589525,1.3206157423438334,1.4069434495064554,1.535507241423605
2,1.40767581589525,1.3206157423438334,1.4069434495064554,1.535507241423605,1.4068578387523725,1.3184370799315677,1.4063132685500812,1.537467604680218
2,1.4068578387523725,1.3184370799315677,1.4063132685500812,1.537467604680218,1.4082858767290156,1.3222744591091327,1.4074652277832447,1.5340535421406156
3,-0.1883099774756472,-0.05237117400418883,-0.9246645439145839,0.4021416217650501,0.9806494293397036,1.0600500165227138,-0.1902280699908416,1.439567446389716
3,0.9806494293397036,1.0600500165227138,-0.1902280699908416,1.439567446389716,1.4289353324089231,1.35423576039133,0.7391137213502649,1.4637341954341667
3,1.4289353324089231,1.35423576039133,0.7391137213502649,1.4637341954341667,1.3944965948986832,1.302007129101271,1.4870341283069632,1.5553967285097328
3,1.3944965948986832,1.302007129101271,1.4870341283069632,1.5553967285097328,1.4087885240277775,1.319648875217265,1.3887171109404037,1.5355020216228965
3,1.4087885240277775,1.319648875217265,1.3887171109404037,1.5355020216228965,1.407564451001236,1.3212510790177356,1.4108682952494944,1.5351638916949697
3,1.407564451001236,1.3212510790177356,1.4108682952494944,1.5351638916949697,1.4065709801771722,1.3174540722558639,1.4052448467331171,1.5382923820964802
3,1.4065709801771722,1.3174540722558639,1.4052448467331171,1.5382923820964802,1.4055691646187964,1.3149857185480998,1.4053923746613233,1.5405087350451545
3,1.4055691646187964,1.3149857185480998,1.4053923746613233,1.5405087350451545,1.405446670614535,1.3145904239893438,1.405071033833634,1.5408379310481393
3,1.405446670614535,1.3145904239893438,1.405071033833634,1.5408379310481393,1.4082419158039128,1.3221458626513187,1.4074177839188853,1.5341537812277357
3,1.4082419158039128,1.3221458626513187,1.4074177839188853,1.5341537812277357,1.40703656844076,1.3189259207143271,1.4064699912945529,1.537042563000065
3,1.40703656844076,1.3189259207143271,1.4064699912945529,1.537042563000065,1.4063780863795272,1.3171271936568614,1.4058944741520667,1.538609751488764
3,1.4063780863795272,1.3171271936568614,1.4058944741520667,1.538609751488764,1.4079388364650098,1.3213350125905745,1.407174669298559,1.5348815858289397
3,1.4079388364650098,1.3213350125905745,1.407174669298559,1.5348815858289397,1.4080009318513023,1.3215230662733235,1.4072575049576115,1.5347379251969295
3,1.4080009318513023,1.3215230662733235,1.4072575049576115,1.5347379251969295,1.4069363835534148,1.3186469392899323,1.4063748701441692,1.5372794188048393
3,1.4069363835534148,1.3186469392899323,1.4063748701441692,1.5372794188048393,1.4081791109555768,1.3219877743288377,1.4073794098252952,1.5343088705219228
3,1.4081791109555768,1.3219877743288377,1.4073794098252952,1.5343088705219228,1.405667203536284,1.3152275816922154,1.405337466094119,1.540311557919766
3,1.405667203536284,1.3152275816922154,1.405337466094119,1.540311557919766,1.4079072000826758,1.3212367102924296,1.407128817956279,1.534953967648237
3,1.4079072000826758,1.3212367102924296,1.407128817956279,1.534953967648237,1.4040060040306095,1.3107449835664993,1.403968532344136,1.5442789109134436
3,1.4040060040306095,1.3107449835664993,1.403968532344136,1.5442789109134436,1.4054157972648653,1.314492081414937,1.4050431112483452,1.5408975504398512
3,1.4054157972648653,1.314492081414937,1.4050431112483452,1.5408975504398512,1.4073900976146918,1.3198497850194326,1.406715631604287,1.5361909627354855
3,1.4073900976146918,1.3198497850194326,1.406715631604287,1.5361909627354855,1.4049149855852963,1.313189648990849,1.4047049305740702,1.5421063345616204
3,1.4049149855852963,1.313189648990849,1.4047049305740702,1.5421063345616204,1.4079286286709916,1.3212864946749254,1.4071343980147313,1.5349004533592576
3,1.4079286286709916,1.3212864946749254,1.4071343980147313,1.5349004533592576,1.4032974089299055,1.3088347521841266,1.4033874413122982,1.5459716676618718
3,1.4032974089299055,1.3088347521841266,1.4033874413122982,1.5459716676618718,1.4095381811558163,1.3256066685983379,1.4084261531686701,1.5310496908311053
3,1.4095381811558163,1.3256066685983379,1.4084261531686701,1.5310496908311053,1.4047213534446326,1.3127019697811215,1.4045994627018585,1.5425761799120372
3,1.4047213534446326,1.3127019697811215,1.4045994627018585,1.5425761799120372,1.4071146009312328,1.3190801714286187,1.4064486398763936,1.5368422255579537
3,1.4071146009312328,1.3190801714286187,1.4064486398763936,1.5368422255579537,1.4036649460149502,1.3098183112218096,1.403677541234674,1.5450921862256193
3,1.4036649460149502,1.3098183112218096,1.403677541234674,1.5450921862256193,1.4080573723960703,1.321617221590647,1.4072155428907394,1.5345879692029152
3,1.4080573723960703,1.321617221590647,1.4072155428907394,1.5345879692029152,1.4043538254639452,1.311690532682804,1.4042657166114239,1.5434501705852448
3,1.4043538254639452,1.311690532682804,1.4042657166114239,1.5434501705852448,1.4039525258699448,1.3105465480699199,1.403841781148778,1.5443930237778378
3,1.4039525258699448,1.3105465480699199,1.403841781148778,1.5443930237778378,1.4081845366931482,1.32197394571956,1.4073408836155046,1.5342880068413414
3,1.4081845366931482,1.32197394571956,1.4073408836155046,1.5342880068413414,1.406816982585166,1.3183361813936636,1.4062939863838013,1.5375673757199906
3,1.406816982585166,1.3183361813936636,1.4062939863838013,1.5375673757199906,1.4065282019802914,1.3175289221120696,1.4060128929254097,1.538250530179
3,1.4065282019802914,1.3175289221120696,1.4060128929254097,1.538250530179,1.4054510955168618,1.3146244250561667,1.4051284132099755,1.5408232556294408
3,1.4054510955168618,1.3146244250561667,1.4051284132099755,1.5408232556294408,1.4077536911555912,1.3208237920552646,1.407004441043593,1.5353207193028688
3,1.4077536911555912,1.3208237920552646,1.407004441043593,1.5353207193028688,1.4050422997310386,1.3135392406679502,1.4048191655219788,1.5418036703472744
3,1.4050422997310386,1.3135392406679502,1.4048191655219788,1.5418036703472744,1.40908934518587,1.324419105873784,1.4080915736201889,1.5321286935452216
3,1.40908934518587,1.324419105873784,1.4080915736201889,1.5321286935452216,1.4049061410504993,1.313190254184144,1.4047357639694174,1.542132490702067
3,1.4049061410504993,1.313190254184144,1.4047357639694174,1.542132490702067,1.4063699545243102,1.3170752600088294,1.4058418242524717,1.5386217172237693
3,1.4063699545243102,1.3170752600088294,1.4058418242524717,1.5386217172237693,1.4077059338262161,1.3207125762400969,1.4069919934596011,1.535439291301512
3,1.4077059338262161,1.3207125762400969,1.4069919934596011,1.535439291301512,1.4050577465949496,1.313576699627962,1.4048254424556124,1.5417657263094746
3,1.4050577465949496,1.313576699627962,1.4048254424556124,1.5417657263094746,1.4077377075313993,1.3207727676862098,1.4069792481523988,1.5353568557671642
3,1.4077377075313993,1.3207727676862098,1.4069792481523988,1.5353568557671642,1.4038419757496536,1.3103015775812676,1.4038320753628764,1.5446705789372446
3,1.4038419757496536,1.3103015775812676,1.4038320753628764,1.5446705789372446,1.4042750830853177,1.311411867542073,1.4041000547067681,1.543621070560884
