simulation_id,state_1(t),state_2(t),state_1(t+dt),state_2(t+dt)
0,-0.1894254629526766,0.10695662540151551,-0.26176525571967946,0.11761643140741926
0,-0.26176525571967946,0.11761643140741926,-0.273027513797396,0.03344504574875373
0,-0.273027513797396,0.03344504574875373,-0.13267349002998047,-0.030511661212479075
0,-0.13267349002998047,-0.030511661212479075,-0.22121541288264235,-0.06492233053891991
0,-0.22121541288264235,-0.06492233053891991,-0.12803586492771696,-0.17258951944561335
0,-0.12803586492771696,-0.17258951944561335,-0.2895624920377027,-0.29546182854674596
0,-0.2895624920377027,-0.29546182854674596,-0.33265185429801075,-0.48808445361827574
0,-0.33265185429801075,-0.48808445361827574,-0.496032804828395,-0.4241138248520698
0,-0.496032804828395,-0.4241138248520698,-0.6627052806356398,-0.3883703815813025
0,-0.6627052806356398,-0.3883703815813025,-0.6236904446797198,-0.32500647748221345
0,-0.6236904446797198,-0.32500647748221345,-0.692276111291134,-0.3045725338056431
0,-0.692276111291134,-0.3045725338056431,-0.7393704106668403,-0.3527847063615116
0,-0.7393704106668403,-0.3527847063615116,-0.6229178635413734,-0.35327578593565234
0,-0.6229178635413734,-0.35327578593565234,-0.5823164781153032,-0.3260410640372259
0,-0.5823164781153032,-0.3260410640372259,-0.6046932176215778,-0.4462306233711186
0,-0.6046932176215778,-0.4462306233711186,-0.48526954732347205,-0.49390016793184144
0,-0.48526954732347205,-0.49390016793184144,-0.5308561252366706,-0.2738295582903483
0,-0.5308561252366706,-0.2738295582903483,-0.6050720514726103,-0.30193772662292273
0,-0.6050720514726103,-0.30193772662292273,-0.4374824825949791,-0.27317297184251643
0,-0.4374824825949791,-0.27317297184251643,-0.5069759759539966,-0.25237322107778165
0,-0.5069759759539966,-0.25237322107778165,-0.8002959354025687,-0.277170864947844
0,-0.8002959354025687,-0.277170864947844,-0.6985365599775583,-0.35973409822266644
0,-0.6985365599775583,-0.35973409822266644,-0.6152889158680909,-0.2659093881602343
0,-0.6152889158680909,-0.2659093881602343,-0.6352750518777261,-0.17497735558636585
0,-0.6352750518777261,-0.17497735558636585,-0.43335167333156366,-0.18406049248514428
0,-0.43335167333156366,-0.18406049248514428,-0.43079579749956265,-0.18462292366588864
0,-0.43079579749956265,-0.18462292366588864,-0.44770183320505635,-0.31910969355732
0,-0.44770183320505635,-0.31910969355732,-0.5419466565703939,-0.3959747461026202
0,-0.5419466565703939,-0.3959747461026202,-0.47163316908041597,-0.5021294290176078
0,-0.47163316908041597,-0.5021294290176078,-0.5451436264641214,-0.36324920666522437
