simulation_id,state_1(t),state_2(t),state_1(t+dt),state_2(t+dt)
0,0.6533925537078413,-0.39058260115517296,0.5163144157753534,-0.38087920362646427
0,0.5163144157753534,-0.38087920362646427,0.4157449416442937,-0.3724540571006311
0,0.4157449416442937,-0.3724540571006311,0.3418204770602036,-0.3649804142763033
0,0.3418204770602036,-0.3649804142763033,0.28734425631535315,-0.35821961109284123
0,0.28734425631535315,-0.35821961109284123,0.24706531341953292,-0.3519972539355258
0,0.24706531341953292,-0.3519972539355258,0.2171523658536291,-0.34618584544422615
0,0.2171523658536291,-0.34618584544422615,0.1948099529737751,-0.3406921080155359
0,0.1948099529737751,-0.3406921080155359,0.1779983653451644,-0.3354477348067265
0,0.1779983653451644,-0.3354477348067265,0.16522930135119093,-0.3304026414923917
0,0.16522930135119093,-0.3304026414923917,0.1554167754537226,-0.32552004260499384
0,0.1554167754537226,-0.32552004260499384,0.14776833881038515,-0.32077285911735315
0,0.14776833881038515,-0.32077285911735315,0.14170571233651594,-0.31614109731805795
0,0.14170571233651594,-0.31614109731805795,0.13680687948737374,-0.31160993635608353
0,0.13680687948737374,-0.31160993635608353,0.13276383634462086,-0.30716833284077416
0,0.13276383634462086,-0.30716833284077416,0.12935176548539135,-0.30280800269310787
0,0.12935176548539135,-0.30280800269310787,0.12640654479889535,-0.29852267824527673
0,0.12640654479889535,-0.29852267824527673,0.12380833759445878,-0.2943075661658188
0,0.12380833759445878,-0.2943075661658188,0.12146961970282866,-0.2901589519104328
0,0.12146961970282866,-0.2901589519104328,0.1193264438684137,-0.28607391108054075
0,0.1193264438684137,-0.28607391108054075,0.11733206611330722,-0.28205009878380927
0,0.11733206611330722,-0.28205009878380927,0.1154522954283198,-0.27808559590655935
0,0.1154522954283198,-0.27808559590655935,0.11366210082709974,-0.2741787969104575
0,0.11366210082709974,-0.2741787969104575,0.1119431357897176,-0.2703283279264703
0,0.1119431357897176,-0.2703283279264703,0.11028193204632823,-0.2665329869546899
0,0.11028193204632823,-0.2665329869546899,0.10866858172069813,-0.2627917001934705
0,0.10866858172069813,-0.2627917001934705,0.10709577578796842,-0.2591034901372887
0,0.10709577578796842,-0.2591034901372887,0.1055581025043618,-0.25546745226177614
0,0.1055581025043618,-0.25546745226177614,0.10405153551618271,-0.2518827379746137
0,0.10405153551618271,-0.2518827379746137,0.10257306036163262,-0.248348542138618
0,0.10257306036163262,-0.248348542138618,0.10112040194612539,-0.2448640939312915
0,0.10112040194612539,-0.2448640939312915,0.09969182568945724,-0.24142865013922138
0,0.09969182568945724,-0.24142865013922138,0.09828599242517706,-0.23804149022949167
0,0.09828599242517706,-0.23804149022949167,0.09690185251850225,-0.23470191271813395
